iso3_country,original_inventory_sector,start_time,end_time,gas,emissions_quantity,emissions_quantity_units,temporal_granularity,created_date,modified_date
AIA,domestic-shipping,2021-01-01 00:00:00,2021-12-31 00:00:00,co2e_100yr,1137.873806422284,tonnes,annual,2023-10-10 21:31:23.076416,
AIA,domestic-shipping,2021-01-01 00:00:00,2021-12-31 00:00:00,co2e_20yr,1137.873806422284,tonnes,annual,2023-10-10 21:31:23.076424,
AIA,domestic-shipping,2021-01-01 00:00:00,2021-12-31 00:00:00,n2o,,tonnes,annual,2023-10-10 21:31:23.076407,
AIA,domestic-shipping,2022-01-01 00:00:00,2022-12-31 00:00:00,ch4,,tonnes,annual,2023-10-10 21:31:23.077143,
AIA,domestic-shipping,2022-01-01 00:00:00,2022-12-31 00:00:00,co2,1128.8371378924348,tonnes,annual,2023-10-10 21:31:23.077128,
AIA,domestic-shipping,2022-01-01 00:00:00,2022-12-31 00:00:00,co2e_100yr,1128.8371378924348,tonnes,annual,2023-10-10 21:31:23.077162,
AIA,domestic-shipping,2022-01-01 00:00:00,2022-12-31 00:00:00,co2e_20yr,1128.8371378924348,tonnes,annual,2023-10-10 21:31:23.07717,
AIA,domestic-shipping,2022-01-01 00:00:00,2022-12-31 00:00:00,n2o,,tonnes,annual,2023-10-10 21:31:23.077152,
AIA,domestic-shipping,2023-01-01 00:00:00,2023-12-31 00:00:00,ch4,,tonnes,annual,2023-10-10 21:31:23.077815,
AIA,domestic-shipping,2023-01-01 00:00:00,2023-12-31 00:00:00,co2,1146.0236902659235,tonnes,annual,2023-10-10 21:31:23.077801,
AIA,domestic-shipping,2023-01-01 00:00:00,2023-12-31 00:00:00,co2e_100yr,1146.0236902659235,tonnes,annual,2023-10-10 21:31:23.077833,
AIA,domestic-shipping,2023-01-01 00:00:00,2023-12-31 00:00:00,co2e_20yr,1146.0236902659235,tonnes,annual,2023-10-10 21:31:23.077841,
AIA,domestic-shipping,2023-01-01 00:00:00,2023-12-31 00:00:00,n2o,,tonnes,annual,2023-10-10 21:31:23.077824,
ALA,domestic-shipping,2015-01-01 00:00:00,2015-12-31 00:00:00,ch4,,tonnes,annual,2023-10-10 21:31:23.078502,
ALA,domestic-shipping,2015-01-01 00:00:00,2015-12-31 00:00:00,co2,,tonnes,annual,2023-10-10 21:31:23.07849,
ALA,domestic-shipping,2015-01-01 00:00:00,2015-12-31 00:00:00,co2e_100yr,,tonnes,annual,2023-10-10 21:31:23.07852,
ALA,domestic-shipping,2015-01-01 00:00:00,2015-12-31 00:00:00,co2e_20yr,,tonnes,annual,2023-10-10 21:31:23.078529,
ALA,domestic-shipping,2015-01-01 00:00:00,2015-12-31 00:00:00,n2o,,tonnes,annual,2023-10-10 21:31:23.078511,
ALA,domestic-shipping,2016-01-01 00:00:00,2016-12-31 00:00:00,ch4,,tonnes,annual,2023-10-10 21:31:23.079208,
ALA,domestic-shipping,2016-01-01 00:00:00,2016-12-31 00:00:00,co2,,tonnes,annual,2023-10-10 21:31:23.079197,
ALA,domestic-shipping,2016-01-01 00:00:00,2016-12-31 00:00:00,co2e_100yr,,tonnes,annual,2023-10-10 21:31:23.079226,
ALA,domestic-shipping,2016-01-01 00:00:00,2016-12-31 00:00:00,co2e_20yr,,tonnes,annual,2023-10-10 21:31:23.079234,
ALA,domestic-shipping,2016-01-01 00:00:00,2016-12-31 00:00:00,n2o,,tonnes,annual,2023-10-10 21:31:23.079216,
